spin,company_name,status,phone,mailing_address,mailing_city,mailing_state,mailing_zip,physical_address,physical_city,physical_state,physical_zip,last_updated
143018907,Big Sky Publishing,Closed,406-587-4491,P.O. Box 1190,Bozeman,MT,59771,P.O. Box 1190,Bozeman,MT,59771,2024-06-28T10:57:00.000
143018908,"ChiliTech Internet Solutions, Inc.",Active,570-323-2166,210 Market St,Williamsport,PA,17701,210 Market St,Williamsport,PA,17701,2024-06-28T10:57:00.000
143018909,"Network Management group, Inc.",Active,620-664-6000,734 E 4th Ave,Hutchinson,KS,67501,734 E 4th Ave,Hutchinson,KS,67501,2024-06-28T10:57:00.000
143018910,Clear Lake Computers,Closed,515-357-4746,630 Hwy 18 E.,Clear Lake,IA,50428,630 Hwy 18 E.,Clear Lake,IA,50428,2024-06-28T10:57:00.000
143018912,The Mexico Page,Closed,830-629-3456,331 E. St. Mary's Street,New Braunfels,TX,78130,331 E. St. Mary's Street,New Braunfels,TX,78130,2024-06-28T10:57:00.000
143018914,JB Communications,Closed,320-292-0117,259 Central Ave,Long Prairie,MN,56347,259 Central Ave,Long Prairie,MN,56347,2024-06-28T10:57:00.000
143018915,Computer Consulting International,Closed,530-345-4841,44 Lakoda Court,Chico,CA,95973,44 Lakoda Court,Chico,CA,95973,2024-06-28T10:57:00.000
143018918,Mouse Touch Technologies,Closed,806-274-7296,505 West 10th Street,Borger,TX,79007,505 West 10th Street,Borger,TX,79007,2024-06-28T10:57:00.000
143018921,"SoundTel, Inc.",Active,425-481-5493,10500 Valley View Road,Bothell,WA,98011,10500 Valley View Road,Bothell,WA,98011,2024-06-28T10:57:00.000
143018922,"Canon Technology Solutions, Inc.",Active,610-234-4033,101 West Elm Street,Conshohocken,PA,19428,101 West Elm Street,Conshohocken,PA,19428,2024-06-28T10:57:00.000
143018925,"Fuentez Systems Concepts, Inc.",Closed,304-263-0153,1 Discovery Place,Martinsburg,WV,25401,1 Discovery Place,Martinsburg,WV,25401,2024-06-28T10:58:00.000
143018928,Missouri School Boards` Association,Closed,573-445-9220,2100 I-70 Drive Southwest,Columbia,MO,65203,2100 I-70 Drive Southwest,Columbia,MO,65203,2024-06-28T10:58:00.000
143018929,"Colorado Valley Communications, Inc.",Active,979-242-5911,4915 South U.S. Highway 77,La Grange,TX,78945,4915 South U.S. Highway 77,La Grange,TX,78945,2019-11-19T16:50:00.000
143018935,"First Wireless, Inc",Closed,402-894-2740,13444 L Street,Omaha,NE,68137,13444 L Street,Omaha,NE,68137,2024-06-28T10:58:00.000
143018939,"Globalinx Enterprises, Inc",Active,585-321-5942,275 Kenneth Drive,Rochester,NY,14623,275 Kenneth Drive,Rochester,NY,14623,2024-06-28T10:58:00.000
143018945,"Mountain Land Communications, LLC",Closed,307-883-2411,104101 HWY 89,Freedom,NY,83120,104101 HWY 89,Freedom,NY,83120,2024-06-28T10:58:00.000
143018956,"OTZ Telecommunications, Inc.",Active,907-442-1000,324 A Tundra Way,Kotzebue,AK,99752,324 A Tundra Way,Kotzebue,AK,99752,2022-03-31T15:05:00.000
143018960,Quad-Cities Online,Closed,309-757-4925,1720 5th Avenue,Moline,IL,61265,1720 5th Avenue,Moline,IL,61265,2024-06-28T10:59:00.000
143018961,Christopher J. Nodd,Closed,318-237-8172,P.O. Box 3844,Lafayette,LA,70502,P.O. Box 3844,Lafayette,LA,70502,2024-06-28T10:59:00.000
143018962,"Computer Techniques, Inc.",Closed,570-586-1030,1499 Fairview Road,Clarks Summit,PA,18411,1499 Fairview Road,Clarks Summit,PA,18411,2024-06-28T10:59:00.000
143018963,Technology Support Inc,Closed,713-626-8324,5909 West Loop South,Bellaire,TX,77401,5909 West Loop South,Bellaire,TX,77401,2024-06-28T10:59:00.000
143018968,"ARF Consulting & Communications, Inc.",Closed,970-728-4036,P.O. Box 331,Telluride,CO,81435,P.O. Box 331,Telluride,CO,81435,2024-06-28T11:00:00.000
143018970,University Of Notre Dame,Closed,219-631-5931,110 Computer Center & Math Bldg.,Notre Dame,IN,46556,110 Computer Center & Math Bldg.,Notre Dame,IN,46556,2024-06-28T11:00:00.000
143018972,"MLC Group, Inc.",Closed,619-475-1524,400 Herndon Parkway,Herndon,VA,20170,400 Herndon Parkway,Herndon,VA,20170,2024-06-28T11:00:00.000
143018973,New Mexico Tech,Active,575-835-5702,801 Leroy Pl,Socorro,NM,87801,801 Leroy Pl,Socorro,NM,87801,2024-06-28T11:00:00.000
143018975,Williams Consulting,Closed,334-585-5546,Route 4 Box 492,Abbeville,AL,36310,Route 4 Box 492,Abbeville,AL,36310,2024-06-28T11:00:00.000
143018977,"WorkNet Communications, Inc.",Closed,314-727-7950,7777 Bonhomme Avenue,Clayton,MO,63105,7777 Bonhomme Avenue,Clayton,MO,63105,2024-06-28T11:00:00.000
143018978,"NotiCom, LLC",Closed,850-837-7730,36474 Emerald Coast Parkway,Destin,FL,32541,36474 Emerald Coast Parkway,Destin,FL,32541,2024-06-28T11:00:00.000
143018979,"Lower Yellowstone Rural Electric Assn, Inc.",Closed,406-488-1602,P.O. Box 1047,Sidney,MT,59270,P.O. Box 1047,Sidney,MT,59270,2024-06-28T11:00:00.000
143018980,"Accord Electric, Inc.",Closed,973-882-9019,1275 Bloomfield Avenue,Fairfield,NJ,07004,1275 Bloomfield Avenue,Fairfield,NJ,07004,2024-06-28T11:00:00.000
143018982,National Technology Services,Closed,888-243-7011,PMB 342  3514 Clinton Pkwy,Lawrence,KS,66047,PMB 342  3514 Clinton Pkwy,Lawrence,KS,66047,2024-06-28T11:00:00.000
143018983,Circuit Repair Corp,Closed,914-747-8024,370 Elwood Avenue,Hawthorne,NY,10532,370 Elwood Avenue,Hawthorne,NY,10532,2024-06-28T11:00:00.000
143018984,"Binary Direct, LLC",Closed,210-690-4498,11020 Huebner Oaks,San Antonio,TX,78230,11020 Huebner Oaks,San Antonio,TX,78230,2024-06-28T11:00:00.000
143018985,"Finova Public Finance, Inc.",Closed,612-417-1040,605 North Highway 169,Plymouth,MN,55441,605 North Highway 169,Plymouth,MN,55441,2024-06-28T11:01:00.000
143018986,"Telecommunications Calling, Inc.",Closed,405-340-1250,P.O. Box 5274,Edmond,OK,73083,P.O. Box 5274,Edmond,OK,73083,2024-06-28T11:01:00.000
143018987,Syrinex Communications Corporation,Closed,716-853-7470,119 West Tupper Street,Buffalo,NY,14201,119 West Tupper Street,Buffalo,NY,14201,2024-06-28T11:01:00.000
143018988,"Ideaone Telecom, Inc.",Closed,217-234-5749,3312  42nd St S-Suite100,Fargo,ND,58104,3312  42nd St S-Suite100,Fargo,ND,58104,2024-06-28T11:01:00.000
143018989,"Larson Electric, Inc.",Closed,507-334-2142,22025 Albers Avenue,Faribault,MN,55021,22025 Albers Avenue,Faribault,MN,55021,2024-06-28T11:01:00.000
143018990,"Hardware Concepts, Inc.",Closed,305-685-1101,4780 NW 128 Street Road,Opa Locka,FL,33054,4780 NW 128 Street Road,Opa Locka,FL,33054,2024-06-28T11:01:00.000
143018992,"CoxCom, Inc. dba Cox Communications Humboldt",Active,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:01:00.000
143018993,"CoxCom, Inc. dba Cox Communication Cleveland Area",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018994,"CoxCom, Inc. dba Cox Communications Gainesville-Ocala",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018995,"CoxCom, Inc. dba Cox Communications Omaha",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018996,"Cox Communications Hampton Roads, LLC",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018997,"Cox Communications Louisiana, LLC",Active,678-645-0126,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30328,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018998,"CoxCom, Inc. dba Cox Communications New England",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143018999,"CoxCom, Inc. dba Cox Communications Oklahoma City",Active,405-607-8268,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30328,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30328,2024-06-28T11:01:00.000
143019000,"CoxCom, Inc. dba Cox Communications Orange County",Closed,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:01:00.000
143019001,"CoxCom, Inc. dba Cox Communications Palos Verdes",Closed,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:01:00.000
143019002,"Cox Communications, Inc.",Active,405-607-8268,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30308,6205-B Peachtree Dunwoody Rd,Atlanta,GA,30308,2022-10-06T11:03:00.000
143019003,"Cox Communications Gulf Coast, LLC",Active,404-269-8154,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143019004,"CoxCom, Inc. dba Cox Communications Roanoke",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:01:00.000
143019005,"CoxCom, Inc. dba Cox Communications Bakersfield",Active,404-843-5057,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:02:00.000
143019006,"CoxCom, Inc. dba Cox Communications Tucson",Closed,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:02:00.000
143019007,"CoxCom, Inc. dba Cox Communications West Texas",Active,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:02:00.000
143019008,"Cox Communications Las Vegas, Inc.",Active,405-607-8268,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,6205-B Peachtree Dunwoody Road,Atlanta,GA,30328,2024-06-28T11:02:00.000
143019009,"CoxCom, Inc. dba Cox Communications Desert Valley",Active,404-269-8252,1400 Lake Hearn Drive,Atlanta,GA,30319,1400 Lake Hearn Drive,Atlanta,GA,30319,2024-06-28T11:02:00.000
143019010,"Great Lakes Comnet, Inc.",Active,989-587-5000,109 E Main St,Westphalia,MI,48894,109 E Main St,Westphalia,MI,48894,2024-06-28T11:02:00.000
143019021,"Cordova Wireless Communications, Inc.",Active,907-424-2345,621 Second Street,Cordova,AK,99574,621 Second Street,Cordova,AK,99574,2022-12-24T14:16:00.000
143019024,City View Independent School District,Closed,940-855-2351,1023 City View Drive,Wichita Falls,TX,76306,1023 City View Drive,Wichita Falls,TX,76306,2024-06-28T11:02:00.000
143019025,Shasta County Office Of Education,Active,530-232-0032,1644 Magnolia Ave,Redding,CA,96001,1644 Magnolia Ave,Redding,CA,96001,2024-10-04T18:24:00.000
143019026,CompuTeam Service,Closed,708-535-6700,15208 S. Cicero,Oak Forest,IL,60452,15208 S. Cicero,Oak Forest,IL,60452,2024-06-28T11:02:00.000
143019028,Boulder Corporation,Closed,303-247-9900,3210 Valmont Road,Boulder,CO,80301,3210 Valmont Road,Boulder,CO,80301,2024-06-28T11:03:00.000
143019030,"Hyperion Communications of Nashville, LP",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:03:00.000
143019031,"Adelphia Business Solutions of Texas, LP",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:03:00.000
143019032,"Hyperion Communications of Virginia, LLC",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:03:00.000
143019033,"Adelphia Business Solutions of WV, LLC fka Hyperion Comm.-WV",Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:03:00.000
143019034,"Greensprie Associates, LLC",Closed,610-246-1688,652 Woodview Rd,Hockessin,DE,19707,652 Woodview Rd,Hockessin,DE,19707,2024-06-28T11:03:00.000
143019048,West Virginia PCS Alliance L.C.,Active,540-946-4554,500 Shentel Way,Edinburg,VA,22824,500 Shentel Way,Edinburg,VA,22824,2024-06-28T11:04:00.000
143019055,Answerphone Services Inc.,Active,607-734-7000,200 William Street,Elmira,NY,14901,200 William Street,Elmira,NY,14901,2024-06-28T11:04:00.000
143019074,"Santa Rosa Communications, LLC",Active,940-886-2217,PO Box 2128,Vernon,TX,76385,PO Box 2128,Vernon,TX,76385,2019-08-15T13:12:00.000
143019077,Small Bytes Incorporated,Closed,608-423-4895,111 US Highway 18 Suite B,Cambridge,WI,53538,111 US Highway 18 Suite B,Cambridge,WI,53538,2024-06-28T11:05:00.000
143019083,"Birch Telecom, Inc.",Closed,816-300-7688,6801 Sanger Avenue,Waco,TX,76710,6801 Sanger Avenue,Waco,TX,76710,2024-06-28T11:05:00.000
143019087,Applied Com-Tek INC,Active,850-694-1929,2905 Alyssa Pond Ct,Talahassee,FL,32303,2905 Alyssa Pond Ct,Talahassee,FL,32303,2024-06-28T11:05:00.000
143019088,"Minnesota PCS, LP",Closed,612-512-8300,13810 24th Avenue North,Plymouth,MN,55441,13810 24th Avenue North,Plymouth,MN,55441,2024-06-28T11:05:00.000
143019090,"Cam-Comm, Inc.",Closed,609-825-5804,21 E. Main Street,Millville,NJ,08332,21 E. Main Street,Millville,NJ,08332,2024-06-28T11:05:00.000
143019096,Tech Telephone Company Limited Partnership,Closed,806-722-2236,4727 S. Loop 289,Lubbock,TX,79424,4727 S. Loop 289,Lubbock,TX,79424,2024-06-28T11:06:00.000
143019100,"Endor Communications, L.L.C.",Closed,603-523-8315,1117 Slab City Rd.,Grafton,NH,03240,1117 Slab City Rd.,Grafton,NH,03240,2024-06-28T11:06:00.000
143019101,"Leon J. Ablon & Associates, Inc. dba Ablon Associates",Closed,212-532-3213,15 East 26th Street,New York,NY,10010,15 East 26th Street,New York,NY,10010,2024-06-28T11:06:00.000
143019108,Hutchinson Telecommunications Inc.,Active,507-354-4111,421 CSAH 34,Litchfield,MN,55355,421 CSAH 34,Litchfield,MN,55355,2024-10-23T18:07:00.000
143019111,"Adelphia Business Solutions Atlantic, Inc.",Closed,814-260-2413,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:06:00.000
143019112,"Hyperion Communications of New Jersey, LLC",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:06:00.000
143019113,"Adelphia Business Solutions of New Hampshire, Inc fka Hyperi",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:06:00.000
143019114,"Adelphia Business Solutions of North Carolina, LP",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:06:00.000
143019115,"Adelphia Business Solutions of MS,LP fka Hyperion Com.of MS",Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:06:00.000
143019117,"Adelphia Business Solutions of ME, Inc fka  Hyperion Com- ME",Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019119,Adelphia Business Solutions of MD fka Hyperion Comm of MD,Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019120,"Hyperion Communications of Indiana, LP",Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019121,"Adelphia Business Solutions of GA fka Hyperion Com. of GA,",Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019122,"Adelphia Business Solutions of Delaware, LLC",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019123,"Adelphia Business Solutions of CT, Inc fka Hyperion Com.-CT",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019124,Adelphia Business Solutions of AL LLC fka Hyperion Com of AL,Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019125,Adelphia Business Soliutions of TN fka Hyperion Comm.of TN,Closed,814-260-2417,1 North Main Street,Coudersport,PA,16915,1 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019126,"Adelphia Business Solutions of RI, Inc fka Hyperion Com.- RI",Closed,814-260-2417,712 North Main Street,Coudersport,PA,16915,712 North Main Street,Coudersport,PA,16915,2024-06-28T11:07:00.000
143019131,VoiceStream PCS III License Corporation dba T-Mobile,Closed,425-378-4797,12920 SE 38th St.,Bellevue,WA,98006,12920 SE 38th St.,Bellevue,WA,98006,2024-06-28T11:07:00.000
143019144,"American Commun. Srvcs of Colorado Springs, Inc.dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019145,"American Communication Services of Jacksonville, Inc.",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019147,"American Communication Services of Atlanta, Inc dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019148,"American Communication Services of Kansas, Inc. dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019149,"American Communication Srvcs of Baton Rouge,Inc dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019150,PE.net,Closed,909-782-7632,3512 Fourtheen Street,Riverside,CA,92501,3512 Fourtheen Street,Riverside,CA,92501,2024-06-28T11:08:00.000
143019151,"American Communication Srvcs of Shreveport, Inc. dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019152,"American Communication Services of Louisiana, dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019153,"American Communication Srvcs of Tulsa, Inc dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019154,"American Commun.Srvcs of Chattanooga, dba e.spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019155,American Communication Services of Knoxville. Inc.,Closed,301-361-4200,133 National Business Parkway,Annapolis Junction,MD,20701,133 National Business Parkway,Annapolis Junction,MD,20701,2024-06-28T11:08:00.000
143019156,"American Communication Services of Virginia, dba e.spire",Closed,301-361-4200,12975 Worldgate Ddrive,Herndon,VA,20170,12975 Worldgate Ddrive,Herndon,VA,20170,2024-06-28T11:08:00.000
143019157,"ACSI Local Switched Services, Inc. dba e. spire",Closed,301-361-4200,12975 Worldgate Drive,Herndon,VA,20170,12975 Worldgate Drive,Herndon,VA,20170,2025-09-04T08:01:00.000
143019162,"Lisa, Inc.",Closed,812-330-1922,3106 Diana Ct,Bloomington,IN,47401,3106 Diana Ct,Bloomington,IN,47401,2024-06-28T11:09:00.000
143019165,Abiltech Inc.,Closed,610-859-0823,20 Commerce Drive,Aston,PA,19014,20 Commerce Drive,Aston,PA,19014,2024-06-28T11:09:00.000
143019167,"Tone Commander Systems, Inc.",Closed,425-349-1030,11609 49th Place West,Mukilteo,WA,98275,11609 49th Place West,Mukilteo,WA,98275,2024-06-28T11:09:00.000
143019169,"Convergence Technologies, Inc",Active,630--72-0000,1411 Opus Place,Downers Grove,IL,60515,1411 Opus Place,Downers Grove,IL,60515,2015-06-23T10:37:00.000
143019173,High Speed Access,Closed,570-462-3465,38 North Main Street,Shenandoah,PA,17976,38 North Main Street,Shenandoah,PA,17976,2024-06-28T11:09:00.000
143019176,Professional Micro Computer Service,Closed,818-957-5647,2525 Honolulu Avenue,Montrose,CA,91020,2525 Honolulu Avenue,Montrose,CA,91020,2024-06-28T11:09:00.000
143019177,"EarthWalk Communications, Inc.",Active,703-393-1940,10262 Battleview Parkway,Manassas,VA,20109,10262 Battleview Parkway,Manassas,VA,20109,2024-06-28T11:09:00.000
143019187,"Meson Design And Development, Inc.",Closed,570-879-4774,P.O. Box 839,Hallstead,PA,18822,P.O. Box 839,Hallstead,PA,18822,2024-06-28T11:10:00.000
143019193,CTG Inc. of Illinois,Active,217-698-0999,3161 West White Oaks Drive,Springfield,IL,62704,3161 West White Oaks Drive,Springfield,IL,62704,2024-06-28T11:10:00.000
143019199,LanSource Incorporated,Closed,972-612-1690,820 Avenue F,Piano,TX,75074,820 Avenue F,Piano,TX,75074,2024-06-28T11:10:00.000
143019202,Twfanch-Two Co. dba Mid Lakes Cablecomm,Closed,248-628-2611,2410 Metamora Road,Oxford,MI,48371,2410 Metamora Road,Oxford,MI,48371,2024-06-28T11:11:00.000
